▁Tempo	9.659963264665278
▁de	3.0486693166277408
▁Entre	8.803157179626014
ga	7.714410322257805
▁Até	9.012205786404142
▁2	7.155969112503028
▁dias	7.271429859534867
▁após	7.7733672126107285
▁confirma	9.402418286633734
ção	5.03376571148511
▁pagamento	8.49642190613368
▁1.	8.601739036902455
▁O	5.353502394978168
▁prazo	8.484582854703444
de	7.12468040755221
▁valida	9.938520429340057
▁para	4.412583992437909
▁a	3.561230491486671
▁utilização	9.208489635349558
▁do	4.139668025943047
▁Vale	9.031021327452782
▁Present	11.22658117991645
e	5.55347399880979
▁é	4.765155107742514
▁03	9.35018340669152
▁meses	8.176939277086836
▁(	5.332838400790164
T	8.739680511521584
rê	9.8078833947419
s	3.514367680780103
)	5.80640393632735
▁contar	8.933018704522041
▁da	4.338814773117904
▁data	8.374180085141775
▁sua	5.961814404544192
,	2.7757830823021497
▁compra	8.601088489335329
▁que	3.8202231763738723
▁consta	10.353110445225223
rá	7.458788167584707
-	4.922449891689473
mail	8.613521848326076
▁e	3.5409427595229706
▁enviado	9.99631050909834
▁pela	6.407918656530601
▁Lo	9.183340962240784
ja	7.4931978948137665
a	4.957241095411241
▁Som	10.476691506996577
▁Do	8.523934774611746
is	6.497948838926732
▁ao	5.636611339987213
▁cliente	8.623226379715256
.	3.218520435720522
▁2.	8.526748281290828
▁consiste	10.183367670638129
▁num	8.11733311281279
▁código	9.333811963276839
▁será	7.178447775033347
▁por	5.13833774438753
▁acordo	7.898233541888918
▁com	4.599577949749092
▁seu	5.978753774668207
stro	8.959033943663277
▁cada	6.961710906043178
▁no	4.838548269054133
▁site	7.6497378336741235
https	11.817366347814826
://	8.85656131486974
soma	12.643273018220711
com	7.41315518714023
),	6.894942167303441
do	5.522449464854573
br	8.466798659055945
▁indicando	11.069014612907784
▁o	3.838460719297906
▁valor	7.908700322094555
▁deverá	8.837708524717716
▁ser	5.863758039773025
▁utilizado	9.066981782886055
▁link	7.72356247227797
▁relativo	10.230892812500974
▁este	6.665325339692322
o	4.99743260191999
▁regulament	9.399042349017037
▁3.	8.69869916714839
▁pode	6.426100309988828
▁quaisquer	9.973818211421081
▁compras	9.521833087678024
▁produtos	7.82838230125055
).	6.938626719237333
▁5.	8.93483303825228
▁Utiliza	10.082129564496853
▁“	5.929402185619203
pass	10.06793150299156
”	6.9039962965669455
:	5.264334250745026
▁·	9.988467331637313
▁visite	10.919624974851802
;	6.390536921199176
▁na	5.026393929155541
▁página	8.753470375271233
▁car	8.773101343481935
rinho	9.464704916840603
ifique	9.961068357449198
▁ver	7.3325636152967935
▁os	4.973489627613151
u	5.609962516295228
▁escolhe	9.894104570189029
▁inclu	10.212262136637843
▁	5.020222584127021
CEP	11.179789018409691
▁entrega	8.985107354077583
▁constante	9.296188583611322
▁6.	9.11328798800559
▁Após	8.764896169242748
▁período	8.165234990615112
▁se	5.21776063820613
á	7.00338181193826
▁tornar	8.807411373758129
▁ina	10.649160767347519
tivo	7.7855682981035566
▁não	5.034475877914291
▁est	7.862594556672711
orna	12.013841652046873
▁ou	5.615213878047384
mbol	10.472457202857788
▁re	7.154233266863711
ará	9.82469051305828
▁clientes	8.332556753174144
▁utilizare	12.310334354180808
m	5.287489930296624
mente	6.55731231501618
▁integral	9.938520429340057
▁7.	10.154259586480057
▁Os	6.86226281036089
es	5.944289749015729
▁estão	7.220882427082694
▁disponíveis	9.107875743150647
▁nos	6.338982216859923
▁seguintes	8.93877542394981
▁valores	8.78059588689572
▁8.	9.988467331637313
▁emit	10.227579722778014
ido	8.037362365704896
▁exclusivamente	9.939346534302363
▁9.	10.19077903330777
▁É	6.880329107392771
responsabilidade	9.138568689550052
▁dentro	7.915120715224973
▁poderá	8.31400273598614
▁em	4.431860497753047
▁hipótese	9.99631050909834
▁alguma	8.185200255557778
▁pro	8.089266180547607
gado	8.63369767958255
rro	9.66497580648882
▁altera	8.855442433634131
▁termos	8.867819525534005
▁deste	7.927312639542016
▁10.	10.088824950579838
▁A	5.110689054433415
▁ficar	7.756643786411625
▁responsável	8.880638387864279
▁pelo	6.258703384956165
▁aviso	9.82838191629024
cimento	7.735988372487756
▁ven	8.986381239600172
▁11.	10.399154383726628
▁um	4.726596058839297
pras	12.878839089533479
▁vale	8.591810183481876
dor	7.3075766143704
▁porta	8.77955881135553
▁repos	11.690614642175682
to	6.6146970559890095
▁caso	7.436962651014074
▁perda	9.17638037729316
▁12.	10.407038787250778
▁cartão	9.202142926223184
▁crédito	8.95285154375496
▁dé	10.60478208015397
bito	9.553915485227314
▁13.	10.409680796713618
▁Só	8.696550425722387
um	9.001148763185837
(	8.367464605750076
▁1	6.985599121217874
▁14.	10.751724078384285
▁presente	8.3187316481823
dar	8.690131765863093
▁sal	8.911795370185263
das	6.431310391283159
▁parcela	9.688491348279815
▁previamente	10.553086937257898
▁convertido	11.648650443076649
▁dinheiro	8.346743755705244
▁15.	10.92403999306092
za	8.136628051284589
▁responsabili	11.244708564509006
▁cuidado	9.22291874340379
mento	7.045491410522633
▁gerencia	9.747429290446552
▁16.	11.007036912631886
▁reserva	8.758025039015523
▁direito	8.215989791958709
r	5.298865047001077
icamente	8.929098904538556
▁period	11.82823602005173
te	6.725441722156183
▁Digi	11.014274579932117
▁pessoa	7.928860969866821
▁rece	9.678254534637528
brá	11.754518444155162
!	5.779792188686313
▁*	8.878347436117723
▁Um	7.528166492651513
tor	7.97762346424751
▁ro	9.459065322298388
▁elevado	9.658090020283597
▁desempenho	9.125299051419445
▁diversidade	10.309093559808447
▁eficiência	10.019320373823948
